baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G72550	9793.55535127636	0.0897414855707362	0.11473610753993	0.782155569810532	0.43412315211723	0.884077178773948
AT1G72560	5605.75698983517	0.0743704523905295	0.202219088258824	0.367771672945837	0.71304349266088	0.96319006851222
AT1G72590	40.7663762097356	0.0394280178972497	0.526853536406772	0.0748367718401498	0.940344584139631	0.993915588904881
AT1G72600	189.720200578774	0.237807428645111	0.338295692309386	0.702957306437192	0.482082356288215	0.901680808187628
AT1G72610	51.8559165742101	0.429695156094996	0.663863895369103	0.647263933303812	0.517461139733926	0.914592917053908
AT1G72620	26.5258764678341	-0.735884087321152	0.500853902343639	-1.46925896729114	0.141762561742897	0.67449934841096
AT1G72630	2567.76905282418	0.0686873589927312	0.172911074364381	0.397240947378443	0.691189789367321	0.956478203949849
AT1G72640	3211.32342864067	-0.22960246864068	0.356158565839794	-0.644663615205478	0.519145199940683	0.914660758589097
AT1G72645	539.111008184103	0.0509044349852334	0.60757422284599	0.0837830722093305	0.933228907112764	0.993016536139058
AT1G72650	8811.82034682894	-0.136309413475657	0.213944412244058	-0.637125373109358	0.524043182447053	0.915980920287014
AT1G72660	912.979955661187	-0.736120975558601	0.198456441835374	-3.70923195412945	0.000207888912611304	0.0283025905312246
AT1G72670	586.47378594847	-0.427322083495469	0.153434459194831	-2.7850463692309	0.00535200688785955	0.170999083668764
AT1G72680	5936.6214681147	0.192276989814663	0.307688696611284	0.624907550821002	0.532031736274556	0.917521772066441
AT1G72690	685.038198896471	0.232036641921358	0.227631527920708	1.0193519502368	0.308035908936744	0.826262982510808
AT1G72700	19010.4253582642	0.151431844161949	0.195177078275845	0.775868998038437	0.437826339207258	0.884767037844919
AT1G72710	29524.2085264773	-0.0567894349880682	0.196793097888667	-0.28857432296836	0.772907147208803	0.972105694743423
AT1G72720	1207.34255165868	-0.159122390756617	0.266338190036824	-0.597444890402749	0.550210390365313	0.923236115795714
AT1G72730	3615.77771719517	-0.119795306209072	0.202055475747279	-0.592883245386062	0.55325929155898	0.923755888608504
AT1G72740	4152.52228827781	0.0880456591816964	0.157289144215403	0.559769459112322	0.575636697845512	0.931262101828761
AT1G72750	7466.30600550851	0.0605706387077256	0.217424958499009	0.278581811057362	0.78056577298483	0.97342540464299
AT1G72760	5094.20092859171	0.0221359792670064	0.206150058416241	0.107377991726353	0.914489113605716	0.990886668498499
AT1G72770	4887.2792198497	0.0725253801245938	0.158693612708579	0.457015117916418	0.647660179257448	0.945842432932121
AT1G72790	2545.04798300929	0.429320651556476	0.225883983765679	1.9006245790398	0.0573512037265789	0.502110861887922
AT1G72800	1153.89195372622	0.240398477945727	0.17736656358127	1.35537653259869	0.175297622540928	0.720146913146065
AT1G72810	1081.54913918864	0.209159110023154	0.183482498351038	1.13994038615602	0.254311138025719	0.792245904689311
AT1G72820	1989.70732682658	-0.0272561778070748	0.340084922146028	-0.0801452108934465	0.936121765277628	0.993446972589303
AT1G72830	4343.65755334104	-0.317541311495121	0.243126730779504	-1.30607321735883	0.191527659873195	0.736255403570358
AT1G72840	2527.41030309311	-0.160963760843427	0.191235432244961	-0.841704693287397	0.399953270557359	0.872209306272685
AT1G72850	183.766796893137	0.20637049232979	0.331739148925085	0.622086639452956	0.533884899709799	0.917627384935858
AT1G72852	148.553309715323	0.105579328932048	0.406623754333795	0.259648699336387	0.795134767613849	0.974763436571002
AT1G72860	149.45285303631	-0.17726708466118	0.265019941961046	-0.668882059778111	0.503570715140944	0.907262030308095
AT1G72870	859.337192973464	-0.0759202238449105	0.193022332920931	-0.393323522185435	0.694080547174425	0.957504923702054
AT1G72880	4388.96603915493	0.162654026462262	0.185981791018853	0.874569631635466	0.381808117523299	0.862434382845398
AT1G72890	4681.6633973924	0.428965385693423	0.321985880122194	1.33224905865633	0.182778360539	0.728688633200503
AT1G72900	36152.3626425688	0.223092199474814	0.307643218009364	0.725165342237524	0.468350601967718	0.897580678626877
AT1G72910	19016.8446316178	0.47203229625164	0.3093027165817	1.52611752482606	0.126980598373747	0.655907102501447
AT1G09343	78.9357910724556	0.479449174346787	0.609330210352201	0.786846222624772	0.431371891446653	0.884077178773948
AT1G72920	13361.9823254737	-0.112598574207451	0.315991175197888	-0.356334553130912	0.7215900356547	0.96443139452686
AT1G72930	40219.7024127313	0.416397762573214	0.262589746466465	1.58573504173892	0.11279942658287	0.638601110099852
AT1G09353	2013.27411214869	-0.0417367668728519	0.462481603228035	-0.0902452477710184	0.928092328471305	0.991901685284424
AT1G72940	16899.5975912834	-0.140747388576065	0.221972076295305	-0.634077001599153	0.526030571013642	0.916732752316242
AT1G09357	1110.89566832737	-0.381322748821781	0.338846664816432	-1.1253548829479	0.26043868147516	0.79668536381314
AT1G72950	6019.93446980193	-0.427579300845366	0.315140550235934	-1.35678921841462	0.174848194236729	0.719120059088753
AT1G72960	1545.79563227499	-0.595382054720501	0.228323922785523	-2.60762011906994	0.00911740750976326	0.229325525546157
AT1G72970	5550.22180314476	-0.512148934219994	0.128681847352955	-3.97996255691952	6.89261236052783e-05	0.0141212639801814
AT1G72980	449.720052098876	0.263859889760609	0.410423928364055	0.642895970545265	0.520291604208402	0.915162688652726
AT1G72990	4654.51415569718	0.0376168917292472	0.164861221526501	0.228173074182884	0.819511693032586	0.977511606215931
AT1G73000	177.394856935111	0.58509264543236	0.396222432947075	1.47667723172684	0.139762178178361	0.671698036138623
AT1G73010	101606.503240972	0.536243560375939	0.367974628387848	1.45728405984212	0.145037985063809	0.679277707608298
AT1G73020	2267.95969890073	0.0644857454665134	0.162400392073345	0.397078754818459	0.691309386030825	0.956502759152507
AT1G73030	9522.02511311369	0.0191831617157511	0.131196955211873	0.146216516113287	0.883750467710371	0.986156523901972
AT1G09363	55.3295152339954	-0.234233809641867	0.336666762536607	-0.695743790913717	0.486589296000169	0.902718751874285
AT1G73040	1188.46438857891	-0.341391924353273	0.229679542026059	-1.48638368633868	0.137177662386686	0.669484676174565
AT1G73050	960.560367799288	-0.35108217194758	0.364669299470811	-0.962741235571659	0.335677397539661	0.843533312895509
AT1G73060	11780.527585224	-0.0894085964474371	0.236476815497332	-0.378086098036303	0.705366635313058	0.960752476622438
AT1G73065	153.989757050191	-0.186714207129963	0.228561950965383	-0.816908528918892	0.413980703367555	0.877629357107116
AT1G73066	4978.97517030907	-0.416282813786173	0.168864285525816	-2.46519157375365	0.0136940013280637	0.278317910744726
AT1G73080	155809.327467432	-0.357935525055716	0.168506968937363	-2.12415858710726	0.033656884842877	0.408862775926761
AT1G73090	3829.33884390646	-0.306333703374344	0.238040811566456	-1.28689572749512	0.198130634677197	0.742441887451899
AT1G73100	4784.88365778595	-0.243658868407055	0.158697007346525	-1.53537153901718	0.124692590641379	0.651597288747627
AT1G09367	107.691616519674	-0.172496364072279	0.398621362779631	-0.432732362534319	0.665209216003354	0.949224050961241
AT1G73110	7111.31313747999	-0.196834233918535	0.278415382415247	-0.706980455645099	0.479578623515215	0.900666926623604
AT1G73120	1914.51246103631	-1.84302426351959	0.449542206141371	-4.09978026165579	4.13542599185581e-05	0.0102955894081871
AT1G73130	1680.13802697962	-0.223726391277084	0.142007838484	-1.57545100091282	0.115152380111046	0.642006992390651
AT1G73140	263.305919788687	-0.387060978272264	0.206052308836508	-1.87845979721284	0.0603182918591084	0.51200280336511
AT1G73150	1246.80265631127	-0.147420315566515	0.173061904060344	-0.851835742631789	0.394305265267152	0.869934494668933
AT1G73160	230.79665257375	-0.476082709848559	0.390290459659936	-1.21981641637711	0.222534476728732	0.767256414405332
AT1G73165	10.5573473554827	-0.0848812489735951	1.31053685679372	-0.0647683035647394	0.948358478532885	0.994519753683331
AT1G73170	6487.30717342863	0.00509158504628667	0.206819981647988	0.0246184387297386	0.980359311777059	0.998545210924878
AT1G73177	372.977748961896	0.168722026835142	0.199008352583119	0.847813795979608	0.396541678658634	0.870821862383079
AT1G73180	6321.61920220048	0.0677744697218586	0.160256568810421	0.42291227264471	0.67235926831538	0.951059170493717
AT1G73190	987.75904671206	-0.246090916003981	0.158780687332279	-1.54987939741682	0.121170465500764	0.648860410573062
AT1G73200	6348.73654460272	0.245057799833593	0.15555739696229	1.57535292193788	0.115175004670072	0.642006992390651
AT1G73210	526.725318745413	-0.423227164327639	0.23018978232018	-1.83860100158119	0.0659738938633143	0.528326644347521
AT1G73220	6548.03700809127	0.152414762185039	0.434367251240703	0.350889165216046	0.725671500232327	0.964449550430487
AT1G73230	16841.8476561613	-0.165969431431142	0.149210275495984	-1.11231904692522	0.266000997291074	0.801466728907052
AT1G73240	2004.43107887321	0.0822776256869383	0.147493395944054	0.557839387725176	0.576954063912305	0.93144827424741
AT1G73250	2048.39660491634	0.0298687479608573	0.204561213687922	0.146013740446539	0.883910541374229	0.98616632019915
AT1G73260	12791.6252249573	-1.08049946086845	1.0769808334858	-1.00326712163601	0.315731995095394	0.832180332553652
AT1G73270	677.13527962113	-0.121055344189362	0.241261971229417	-0.501758911993012	0.615837118684224	0.940311279246406
AT1G73280	1198.91755549247	-0.270495442872847	0.266584096769183	-1.01467209091265	0.310262162161661	0.827967989557013
AT1G73290	352.552079323101	0.0695390861282431	0.327260401290363	0.212488543844766	0.831725914414849	0.978928144662572
AT1G73300	492.45669353128	-0.366883722065087	0.422389778032771	-0.868590437424419	0.385071186715909	0.864819576848963
AT1G73310	1532.77650180702	0.0199614161490293	0.138340528035988	0.14429188924186	0.885269982733932	0.986323711630344
AT1G73320	838.918413450172	-0.0354905126679793	0.256419176609442	-0.138408184353683	0.889917829093453	0.987033722804075
AT1G73325	51.9940941592064	-1.06130259297768	0.564683774015987	-1.87946358973587	0.0601812206096956	0.51200280336511
AT1G73330	160194.967606234	0.140689497625952	0.286976008921741	0.490248289933947	0.623958213423727	0.941644314453577
AT1G73340	725.228923413256	0.00410767163730243	0.329566827173001	0.0124638504200733	0.990055543656851	0.998989114920964
AT1G73350	3437.48796436012	-0.247081603137731	0.151625554233182	-1.62955119529357	0.103196386403893	0.619106136292512
AT1G73360	187.875566354407	-0.201644831338853	0.285308590199924	-0.706760463109627	0.479715348204856	0.900785100507402
AT1G73370	3250.51807113643	-0.218926725514806	0.171008492301624	-1.28020967010612	0.200471405904871	0.744860860893968
AT1G73380	1902.07822531748	0.182843524147699	0.16095279142617	1.13600716413527	0.255953566007379	0.79415666308162
AT1G73390	5697.27432493873	-0.0671934386801676	0.110187200728875	-0.609811649952909	0.541986583334323	0.920640135712666
AT1G73400	337.528238403894	-0.289896519029615	0.196862411528029	-1.47258441456377	0.140863129848808	0.6737080286505
AT1G73410	358.523553155817	0.242847410659163	0.426178075317186	0.569826147153211	0.568795619389261	0.928902609709956
AT1G73430	8489.97146955274	0.122428671269378	0.120347268174906	1.0172949758315	0.309013125963287	0.82721837931252
AT1G73440	741.134959505739	0.155816524266949	0.151123931930497	1.03105128536895	0.302516770467395	0.823274354404711
AT1G73450	3349.61524662786	-0.0390921949151447	0.152939958165295	-0.255604849014635	0.798255973789513	0.974872406279189
AT1G73460	6847.58921478855	0.144420088942373	0.181511327729157	0.795653311279116	0.426233570982345	0.881554217100452
AT1G73470	4132.1519906694	-0.0775490762948049	0.170603734052603	-0.454556734795111	0.649428166783174	0.946446604490682
AT1G73480	5925.00102980063	0.0197194138569234	0.18188628439086	0.108416167403518	0.913665576993169	0.990886668498499
AT1G73490	7185.26213532342	0.0838786577503452	0.113709880705807	0.737654962169543	0.460724147049046	0.894655514909713
AT1G73500	14980.0632069504	0.134852507506585	0.251328104510027	0.536559601121746	0.591571855988234	0.934595401484872
AT1G09387	6247.80608440495	-0.51828416203457	0.468274548910183	-1.10679549687416	0.268382355617115	0.803397167485919
AT1G73510	120591.831746496	-0.602885271323719	0.273565316155925	-2.20380741168259	0.0275378911221133	0.371761530148529
AT1G73530	119092.867639316	-0.336072041684248	0.317549086679819	-1.058330997573	0.289904565758699	0.813903028257066
AT1G73540	147545.65074488	-0.286218375154332	0.358771716506907	-0.797772962542942	0.425002254085277	0.88063560958836
AT1G73550	48.2259440450846	0.246040783350202	0.488402928644829	0.503765986893018	0.614425831943728	0.940048453590858
AT1G73570	471.585799935999	0.0567681297620558	0.254179537577227	0.223338708942328	0.823271902622776	0.977511606215931
AT1G73580	469.879739207639	0.328221362685153	0.415912611010442	0.789159438776701	0.430018825401268	0.883226435208788
AT1G73590	1848.85154505012	-0.478843480584232	0.211623739586838	-2.26271155362389	0.0236534761425339	0.346994067630297
AT1G73600	1747.39375634285	0.187440824575902	0.423619800570937	0.442474181620589	0.658146109261359	0.94812272544945
AT1G73610	8.45285165177088	-1.11998969792714	1.21206201933431	-0.924036625239901	0.355467247229888	0.850265275474372
AT1G73620	882.590236112967	0.017967893235652	0.388021765972016	0.0463064054941388	0.963066033941834	0.995366810706833
AT1G73630	921.347827089161	0.107431256614159	0.146581674800917	0.732910554883953	0.463612985091447	0.895957380244406
AT1G73640	377.229433213408	-0.244835153907494	0.243740507343147	-1.0044910325997	0.315141991420539	0.832180332553652
AT1G73650	6688.66274441407	0.117092866862527	0.240024893235113	0.487836345990292	0.625665764639384	0.942271476001876
AT1G73655	7654.86441552334	0.284875623521002	0.340230801489868	0.837301097588853	0.402423342469626	0.873229467455385
AT1G73660	6456.9750898024	-0.0412841914618874	0.270761002461968	-0.152474658782098	0.878812576090615	0.985397353355711
AT1G73670	6687.38027702265	-0.0456415240558274	0.176976224119693	-0.257896360275824	0.796486893951679	0.974763436571002
AT1G73680	8489.23894980333	0.00507660474357511	0.376309332418288	0.01349050981795	0.989236456983003	0.998989114920964
AT1G73687	12.1908728821149	-1.85004541659617	1.04043677263032	-1.7781430503644	0.0753803634446188	0.547039150416032
AT1G73690	216.662141764662	0.0530075880204206	0.207534278688276	0.255416061170501	0.798401767067824	0.974881405989758
AT1G73700	354.547259886476	-0.969431524450148	0.282418701502653	-3.43260385835688	0.000597814867295943	0.0519674809134862
AT1G73710	1794.77893409557	-0.0831486276530918	0.213507712588861	-0.389440862088229	0.696950049520258	0.958219656117981
AT1G73720	3714.47693472077	-0.0651382193517393	0.10355597621717	-0.629014584490382	0.529339508112971	0.917521772066441
AT1G73730	3583.49224808312	0.063083283684972	0.168275250458449	0.374881531972811	0.707748574490191	0.961569041220501
AT1G73740	3363.6262294435	0.112318242178247	0.233869815390713	0.480259677763903	0.63104275675779	0.94300357659911
AT1G73750	2953.93221573321	0.0261461304777119	0.37411290043981	0.0698883423880181	0.944282531867729	0.994374957768398
AT1G73760	3367.09263467553	0.110557621845129	0.225733759967012	0.489769992141565	0.62429666725674	0.941644314453577
AT1G73770	1627.95448528756	0.297635039077915	0.458406023240878	0.64928256608338	0.516155752293088	0.914338213011207
AT1G73780	1015.47390307583	0.284623945087248	0.58461403708527	0.486857870375995	0.626359056371187	0.942271476001876
AT1G73790	201.454148580599	0.274501150103562	0.587713259733487	0.46706645725169	0.640452331602115	0.943963831273234
AT1G73805	14428.2100017325	0.770145735316428	0.467144835232102	1.64862303344054	0.0992248869150583	0.608038953372557
AT1G73810	4848.9532589475	0.271072733328357	0.653093682776281	0.415059493725365	0.678098351166068	0.952666866319539
AT1G73820	1392.55331820951	-0.203493913515515	0.143843091664268	-1.41469368574525	0.157158326520341	0.695303367779587
AT1G73830	721.053832792657	0.126936443441832	0.479923875108617	0.264492870693512	0.791400157638828	0.973885198513583
AT1G09417	12.8785212263651	-0.289008761329852	0.823522992845061	-0.350941945569001	0.725631902303993	0.964449550430487
AT1G73840	3332.18426912129	0.181634608138529	0.13571885184895	1.33831524260669	0.180793695069732	0.725896907652681
AT1G73850	1487.43209505322	-0.460257577022833	0.188717266795461	-2.43887369098916	0.0147331169018405	0.287413063685563
AT1G73860	816.718061244622	0.20011490760776	0.331850947324174	0.603026476860631	0.546491075681892	0.922131102057164
AT1G73870	71.6100612231063	-0.699390438503672	0.741391723046953	-0.943348053076901	0.345502904442785	0.847361259097874
AT1G73875	1633.27937036056	0.10742617862199	0.14654872502936	0.733040690735915	0.463533611879119	0.895957380244406
AT1G73880	2144.61429562172	-0.593617978390674	0.221103390899223	-2.68479816603645	0.00725736177595322	0.20430982041253
AT1G73885	14536.0563126844	-0.185962743078916	0.33524455405495	-0.55470772255538	0.579094593131843	0.93144827424741
AT1G73890	964.272952753552	-0.220077972121407	0.228867851484484	-0.961594084507439	0.336253544145592	0.843533312895509
AT1G73910	116.556937240209	-0.813028117760237	0.304430853296166	-2.67064953817043	0.00757046424858889	0.209273996597346
AT1G73920	8395.29150157913	-0.208602917008016	0.204111331672213	-1.02200556578121	0.30677826615261	0.825603408563257
AT1G73930	3057.49234006125	0.116550957747792	0.139741365186512	0.834047653622335	0.404254131065203	0.874032690230967
AT1G73940	4610.95425640419	-0.186763818359006	0.204187889516716	-0.914666480960499	0.360366746137437	0.852465011100707
AT1G73950	4596.14609723247	0.0445703816007934	0.196316780195639	0.227032969654336	0.820398105390072	0.977511606215931
AT1G73960	11389.831628195	-0.102558944875317	0.186332441766587	-0.550408420042011	0.582039274757751	0.932592214408935
AT1G73965	416.23233165593	0.0178541681215027	0.206543527780896	0.0864426414776968	0.931114550770958	0.992536709314517
AT1G73970	2640.60041075612	0.0406886847424661	0.252890927613322	0.16089420496998	0.872176726605832	0.984858340237375
AT1G73980	9459.71638185885	0.048332665886465	0.163266045910109	0.296036237155372	0.767202407758068	0.971456615639695
AT1G73990	9333.7092179677	-0.008528874659898	0.182905047209385	-0.0466300672946129	0.962808067852541	0.995366810706833
AT1G74000	417.213985100298	0.0834793902982166	0.274586054479282	0.304019045892643	0.761113380994963	0.970324098811016
AT1G74010	1297.55122781275	-0.141401114101058	0.261265608049811	-0.541215949380141	0.588358745412835	0.933969996620267
AT1G74020	10927.7124106071	-0.115125951713413	0.16941552350005	-0.679547832069707	0.496790811237447	0.90640078282776
AT1G74030	7810.89196573283	-0.0143550610331742	0.352931787053543	-0.0406737549853971	0.967555984763415	0.996107930806454
AT1G74040	5750.92003474932	0.085365661080581	0.109350817181936	0.780658647832059	0.435003288028888	0.884242309731651
AT1G74045	68.4556079546069	-0.22446108803822	0.456194279515444	-0.492029598171717	0.622698419852424	0.941644314453577
AT1G74050	24814.9916205148	-0.219543943940447	0.137853591473112	-1.59258777079645	0.111252698756022	0.635081724621382
AT1G74060	20616.6322929007	-0.193598553591384	0.179434925802668	-1.07893462058937	0.280616874035636	0.810186838588719
AT1G74070	2365.48712516621	0.197066299548814	0.252946739359958	0.779082189584495	0.435931300959159	0.884242309731651
AT1G74080	213.198089983691	0.200777006155112	0.431442182354318	0.465362485094759	0.641671894695647	0.944428393667775
AT1G74088	1245.6265567081	0.131689499409566	0.310834297321843	0.423664635930481	0.671810409429331	0.950856968426314
AT1G74090	2770.80787945268	0.0582528103199879	0.173461773093219	0.335825059788144	0.737002791567965	0.966086870013073
AT1G74100	43840.8644895476	0.166141071910281	0.442529205042013	0.375435270751245	0.707336777790672	0.961360798084291
AT1G74110	122.927870208678	-0.878192568718142	0.445813003507841	-1.96986754941682	0.0488535523815148	0.474785004427326
AT1G74120	573.55971621497	0.0943823445144154	0.202447735472866	0.466205978021748	0.641068070755515	0.944381046204233
AT1G74130	6.24418856137933	-0.019989929948822	1.12247978002428	-0.0178087216398585	0.985791447001663	NA
AT1G74140	16.5687852325282	1.99715727806681	0.616350226051038	3.24029617197129	0.00119405605588713	0.0768793503488172
AT1G74150	201.921775836717	-0.383036299833095	0.218477831386118	-1.75320442080071	0.0795669244701935	0.55934523914111
AT1G74160	3520.13479934993	-0.055245225165195	0.114868902178918	-0.480941526533839	0.630558057771535	0.94300357659911
AT1G74170	4054.09818828514	0.310944387945544	0.160936176058289	1.93209752810905	0.053347469385848	0.489894266512226
AT1G74180	1195.0089688741	0.140314108342824	0.237385858803224	0.59108031561027	0.554466608314888	0.923999144855927
AT1G74190	200.896376234947	0.0557210346642052	0.391726270339637	0.142244824723891	0.886886626724559	0.986500243486852
AT1G74200	821.04330884186	0.478824991955516	0.249167417317691	1.92169986393128	0.0546435343953619	0.493078634811507
AT1G74205	24.9854231704451	0.841969198001229	0.492852765355493	1.70835847373996	0.0875698475326482	0.580737048160456
AT1G09427	11.5851624914216	0.580873240240024	0.764831636667595	0.759478573311787	0.447566326723676	0.888513028568921
AT1G74210	12081.420067677	0.535961846256552	0.290000787974491	1.84813927575844	0.0645821972766563	0.524215936317238
AT1G74220	196.298617432612	0.103162625752788	0.226355037913564	0.455755819281486	0.648565577553566	0.946229488655264
AT1G74230	13514.9783207729	0.328559621540837	0.138765756042426	2.3677284000844	0.0178976691655694	0.307837516911275
AT1G74240	1137.16042334223	-0.0349240334562229	0.20408471108183	-0.171125182631734	0.864125335050757	0.984625320883492
AT1G74250	9883.7304490035	-0.0929942327844191	0.23229485389756	-0.400328424087384	0.688914635102522	0.955930592614784
AT1G74260	13876.3975349442	0.130354399469334	0.105961448708255	1.23020590090496	0.218620010730612	0.763801510279699
AT1G74270	16418.3845671103	0.0437401237890555	0.324764107915775	0.134682751951146	0.892862710873586	0.987265372333295
AT1G74280	1201.95962171087	0.321103604941083	0.154546277983892	2.07771813808774	0.0377353274517424	0.42509877479348
AT1G74290	227.949521309561	-0.0519868784768127	0.411284865660025	-0.126401146303754	0.899414394812218	0.988021547983754
AT1G74300	987.46271790825	0.361620239697936	0.228921769450018	1.57966732725649	0.114183071752065	0.639518920267352
AT1G74310	16131.0005516563	-0.953164809182763	0.323029277887978	-2.95070717866418	0.00317047334512289	0.133299754319211
AT1G74320	3266.44867622856	0.0274538170337998	0.346911842516715	0.079137733767267	0.936923070409578	0.993446972589303
AT1G74330	7464.92792546562	0.122941018642815	0.259525946575132	0.473713785712845	0.635704021345996	0.943705559220854
AT1G74340	2568.51864859182	0.318743347546887	0.134559510914528	2.36879091920417	0.0178463389358398	0.307571431452173
AT1G74350	846.750443293718	0.413872838011921	0.126096083222987	3.28220217022945	0.00102999728581602	0.0712442477455161
AT1G74360	8009.4481783749	0.301705367610598	0.570215972988086	0.529107183773861	0.596731098322072	0.935574304481671
AT1G09437	19.4592252676316	0.274940224500884	0.551368075309435	0.498650968042689	0.61802529234908	0.940665602590779
AT1G74370	962.58730295881	-0.022100415811292	0.284523876458979	-0.0776750833228519	0.93808651483675	0.993541233173375
AT1G74380	13717.644260216	-0.0653341284194825	0.262168139344425	-0.24920697298633	0.803200685890885	0.975446618303527
AT1G74390	4057.17588714239	-0.0355652694446541	0.146053890237386	-0.24350785444228	0.807612001239605	0.975727366512565
AT1G74400	4067.2234698974	-0.330637520879897	0.255098589241638	-1.29611661853099	0.19493531035847	0.739742534235838
AT1G74410	2290.65120530633	0.249152937766482	0.133593400583488	1.8650093243998	0.0621800972248763	0.517925065928388
AT1G09447	79.2307877964042	0.0325495009773422	0.288029476614224	0.113007534367525	0.91002458191999	0.990299770089636
AT1G74420	1552.13275693474	-0.103908093110854	0.159737559554519	-0.650492554165945	0.515374109788205	0.914338213011207
AT1G74430	1341.49362102875	0.346262060610769	0.247137632498284	1.4010899801477	0.161187167513867	0.700710763186232
AT1G09457	22.6108611703644	0.342402811120538	0.444921757193731	0.769579831924126	0.441549172295475	0.886025247784049
AT1G74440	2227.90697395825	0.792064705016838	0.313666154991904	2.52518383769292	0.0115637779673308	0.258512224915195
AT1G09463	19.2285241348732	-0.144030719937639	0.593381664176342	-0.242728632570007	0.808215625069356	0.975969633387
AT1G74450	33327.4663535029	-0.904193141055542	0.272450500082039	-3.31874282037756	0.000904236670724232	0.0653564993663068
AT1G74453	638.237043763648	-0.0850952837489372	0.156181225884546	-0.544849633923621	0.585856938809401	0.933464338107867
AT1G74456	167.937876783906	-0.263594194048941	0.200955446143805	-1.31170465447506	0.189619805708565	0.734255104267397
AT1G09467	329.225394620816	-0.0311349153335895	0.238067158695418	-0.130782067985376	0.895947708820409	0.98782705369665
AT1G74458	576.731511773447	-0.961053691142764	0.253882036615706	-3.78543399113141	0.000153440560453102	0.0236417907845436
AT1G74460	4616.89374066096	0.855402252114626	0.522951204660906	1.63572097069609	0.101897998481903	0.615371873087849
AT1G74470	36754.8535859077	-0.402804126083747	0.357204396735294	-1.12765724544607	0.259464700473186	0.796369438906776
AT1G74480	119.592044222485	-0.152367644889385	0.448265028900593	-0.339905268236248	0.733927869135656	0.965524720115014
AT1G74490	778.651630415445	-0.0788830094423889	0.198918454548668	-0.396559533007478	0.691692298757197	0.956696604113485
AT1G74500	1045.4377648991	0.115851391181487	0.394096371799129	0.293967159993385	0.768782997727671	0.971504023063411
AT1G74510	3539.47888925482	0.105387519089543	0.201720439166422	0.522443434711133	0.601361620852157	0.937512018548733
AT1G74520	4120.1353442898	0.296083874056776	0.189320208930117	1.56393168869821	0.117833611686835	0.643322016192222
AT1G74530	1986.2369904682	0.260015683581178	0.155041746263327	1.67706885305304	0.0935290186340195	0.593049575769333
AT1G09477	18.4610123424003	-0.163129037360934	0.682064049804084	-0.23916967535203	0.81097401593082	0.976251873056214
AT1G74545	177.314565701877	-0.201183774170274	0.339461464915247	-0.592655706062259	0.553411590285104	0.923755888608504
AT1G74550	213.446743256617	0.101915782036688	0.235753592590872	0.432297895937277	0.66552491620599	0.94937295071318
AT1G74560	16897.3607323852	-0.103676611958969	0.275851839837555	-0.375841654781141	0.707034618263654	0.961197570229276
AT1G74580	1047.24908839751	-0.00147996390207502	0.275294704672876	-0.0053759257877249	0.995710652474733	0.999394598992709
AT1G74590	2713.29061874385	0.711917741488881	0.371606368396096	1.91578455601182	0.0553925243376445	0.4952415023391
AT1G74600	639.156238421554	0.118106977248408	0.184310230307627	0.64080532616816	0.521649172048314	0.915432200185473
AT1G74620	5.66369884448583	0.353987892926734	1.26095287544277	0.280730469647753	0.778917136740454	NA
AT1G74630	312.253368039435	0.170664368955791	0.177587639697016	0.961014906482026	0.336544672829035	0.84366016727008
AT1G74640	6202.19811217251	0.129951755047661	0.142755563863059	0.910309563642081	0.362659276317573	0.853290585125042
AT1G74650	3235.68664352571	0.362561333136263	0.371067430088906	0.977076681317449	0.328531191159551	0.839026567549174
AT1G09493	7.77143159336651	-1.2238985937104	1.2829058379431	-0.954005007626043	0.340081107591977	0.844660567923492
AT1G74660	778.00444912531	-0.281193341683966	0.182322996531104	-1.54228126475529	0.123005259680211	0.650084446884605
AT1G74670	4336.59842872141	0.322313558220551	0.457723485502605	0.704166529420341	0.48132907237461	0.901247290355189
AT1G74675	15.2387416296423	-0.624850427255266	1.20852687697586	-0.517034779415789	0.605131880574245	0.938640074840954
AT1G74680	2480.37839804697	0.135622419179272	0.217399572036602	0.623839402758524	0.532733059690468	0.917627384935858
AT1G74690	9164.31474341455	-0.123532943115745	0.197491660986859	-0.625509667083943	0.531636605695456	0.917521772066441
AT1G74700	742.864180151579	-0.0584564325163882	0.149059199095831	-0.392169237933489	0.69493317187642	0.957787453514431
AT1G74710	28073.023821819	0.411017559229413	0.630063246806782	0.652343334280308	0.51417971078843	0.913824985377615
AT1G74720	3795.06848858014	0.168678944333024	0.184256447202927	0.915457488156455	0.359951510362893	0.852465011100707
AT1G74730	4738.74691393498	-0.0211732214800806	0.216321111592922	-0.0978786643807789	0.922028641982677	0.991090170916089
AT1G09513	25.1687970332722	-0.864142664325725	0.638177908767277	-1.35407799683152	0.175711495183919	0.720642717189742
AT1G74740	4579.84761654813	0.144009261744847	0.151162132586738	0.952680802265164	0.340751823139828	0.845194381316998
AT1G74750	3007.10640945981	0.225933469397042	0.315408914497795	0.716319225652774	0.473794258105927	0.899321337807878
AT1G74770	2277.0291317164	-0.243797010127641	0.227540474314125	-1.07144458963847	0.283969572718223	0.810983155051628
AT1G74780	1345.69225061638	0.134919589065727	0.159864621738294	0.843961519432341	0.398690908987016	0.871868176580009
AT1G74790	10517.319069453	-0.0435885908955859	0.205395327030331	-0.212218026212199	0.831936944132787	0.978928144662572
